2011-10-16T09:00:00+00:00,35, 472
2011-10-16T10:00:00+00:00,43, 592
2011-10-16T11:00:00+00:00,47, 112
2011-10-16T12:00:00+00:00,49, 152
2011-10-16T13:00:00+00:00,50, 0
2011-10-16T14:00:00+00:00,51, 448
2011-10-16T15:00:00+00:00,52, 1112
2011-10-16T16:00:00+00:00,52, 552
2011-10-16T17:00:00+00:00,51, 640
2011-10-16T18:00:00+00:00,47, 136
2011-10-16T19:00:00+00:00,35, 0
2011-10-16T20:00:00+00:00,30, 0
2011-10-16T21:00:00+00:00,27, 0
2011-10-16T22:00:00+00:00,28, 0
2011-10-16T23:00:00+00:00,25, 0
2011-10-17T00:00:00+00:00,24, 640
2011-10-17T01:00:00+00:00,24, 1968
2011-10-17T02:00:00+00:00,24, 3896
2011-10-17T03:00:00+00:00,28, 6584
2011-10-17T04:00:00+00:00,30, 8648
2011-10-17T05:00:00+00:00,31, 11984
2011-10-17T06:00:00+00:00,29, 12424
2011-10-17T07:00:00+00:00,28, 11120
2011-10-17T08:00:00+00:00,31, 7520
2011-10-17T09:00:00+00:00,35, 9784
2011-10-17T10:00:00+00:00,38, 9312
2011-10-17T11:00:00+00:00,43, 9176
2011-10-17T12:00:00+00:00,51, 5536
2011-10-17T13:00:00+00:00,59, 6272
2011-10-17T14:00:00+00:00,65, 5952
2011-10-17T15:00:00+00:00,69, 4792
2011-10-17T16:00:00+00:00,68, 3528
2011-10-17T17:00:00+00:00,71, 2568
2011-10-17T18:00:00+00:00,66, 1944
2011-10-17T19:00:00+00:00,59, 4376
2011-10-17T20:00:00+00:00,58, 3912
2011-10-17T21:00:00+00:00,56, 6240
2011-10-17T22:00:00+00:00,58, 8440
2011-10-17T23:00:00+00:00,57, 7064
2011-10-18T00:00:00+00:00,53, 3416
2011-10-18T01:00:00+00:00,52, 2096
2011-10-18T02:00:00+00:00,51, 136
2011-10-18T03:00:00+00:00,52, 0
2011-10-18T04:00:00+00:00,51, 296
2011-10-18T05:00:00+00:00,51, 1304
2011-10-18T06:00:00+00:00,50, 3120
2011-10-18T07:00:00+00:00,48, 2136
2011-10-18T08:00:00+00:00,50, 1952
2011-10-18T09:00:00+00:00,57, 400
2011-10-18T10:00:00+00:00,62, 24
2011-10-18T11:00:00+00:00,65, 264
2011-10-18T12:00:00+00:00,68, 48
2011-10-18T13:00:00+00:00,71, 0
2011-10-18T14:00:00+00:00,75, 296
2011-10-18T15:00:00+00:00,77, 2008
2011-10-18T16:00:00+00:00,75, 2136
2011-10-18T17:00:00+00:00,72, 160
2011-10-18T18:00:00+00:00,63, 944
2011-10-18T19:00:00+00:00,58, 2344
2011-10-18T20:00:00+00:00,54, 3320
2011-10-18T21:00:00+00:00,50, 3768
2011-10-18T22:00:00+00:00,46, 4632
2011-10-18T23:00:00+00:00,45, 5352
2011-10-19T00:00:00+00:00,41, 3272
2011-10-19T01:00:00+00:00,44, 3208
2011-10-19T02:00:00+00:00,42, 1640
2011-10-19T03:00:00+00:00,37, 2792
2011-10-19T04:00:00+00:00,41, 5112
